episode,epsilon_is,push_p10_is,push_p10_nois,push_p20_is,push_p20_nois,push_p30_is,push_p30_nois
600,-256,-217,-505,-505,-505,-505,-505
601,-271,-505,-165,-505,-505,-505,-505
602,-35,-505,-505,-410,-505,-505,-505
603,-505,-310,-133,-505,-505,-505,-505
604,-32,-505,-505,-505,-505,-505,-505
605,-135,-491,-505,-505,-505,-505,-505
606,-90,-72,-505,-505,-505,-505,-505
607,-22,-505,-505,-505,-505,-505,-505
608,-160,-505,-162,-505,-505,-505,-505
609,-43,-505,-136,-505,-505,-505,-505
610,-82,-66,-505,-505,-505,-505,-505
611,-66,-505,-72,-505,-505,-505,-505
612,-21,-55,-212,-505,-505,-505,-505
613,-343,-398,-57,-505,-505,-505,-505
614,-50,-505,-178,-505,-505,-505,-505
615,-125,-505,-396,-505,-505,-505,-505
616,-31,-505,-505,-505,-505,-505,-505
617,-102,-98,-505,-505,-505,-505,-505
618,-65,-505,-125,-505,-505,-505,-505
619,-374,-505,-53,-505,-505,-505,-505
620,-114,-505,-235,-166,-505,-505,-505
621,-169,-505,-505,-505,-505,-505,-505
622,-135,-483,-305,-505,-505,-505,-505
623,-194,-482,-505,-505,-411,-505,-505
624,-305,-330,-105,-505,-505,-505,-46
625,-51,-505,-76,-505,-505,-505,-505
626,-238,-156,-145,-505,-505,-505,-505
627,-103,-505,-277,-505,-505,-505,-505
628,-122,-505,-71,-505,-505,-505,-505
629,-173,-505,-194,-505,-110,-505,-505
630,-61,-505,-158,-505,-230,-505,-505
631,-26,-135,-505,-505,-505,-505,-305
632,-141,-67,-505,-505,-505,-505,-505
633,-246,-308,-505,-505,-505,-505,-505
634,-288,-141,-505,-505,-505,-505,-505
635,-70,-132,-505,-505,-505,-505,-505
636,-144,-505,-125,-505,-505,-505,-505
637,-34,-505,-176,-505,-505,-505,-505
638,-164,-505,-21,-505,-505,-505,-505
639,-42,-477,-95,-505,-505,-505,-505
640,-126,-79,-505,-505,-505,-505,-505
641,-86,-194,-505,-505,-505,-505,-505
642,-65,-501,-505,-505,-505,-505,-505
643,-297,-149,-105,-505,-505,-505,-505
644,-281,-105,-334,-505,-505,-505,-505
645,-83,-505,-182,-505,-505,-505,-505
646,-33,-180,-344,-505,-505,-505,-505
647,-30,-505,-265,-505,-505,-505,-505
648,-103,-505,-314,-505,-505,-505,-505
649,-409,-505,-94,-505,-505,-505,-505
650,-131,-505,-425,-505,-505,-505,-505
651,-70,-505,-436,-505,-505,-505,-505
652,-274,-498,-505,-505,-505,-505,-505
653,-350,-505,-295,-505,-505,-505,-505
654,-208,-505,-23,-505,-505,-505,-505
655,-278,-505,-505,-505,-505,-505,-505
656,-182,-505,-505,-505,-407,-505,-505
657,-20,-505,-379,-505,-505,-505,-505
658,-307,-505,-186,-505,-197,-505,-505
659,-84,-505,-308,-505,-505,-505,-505
660,-53,-51,-505,-505,-505,-505,-505
661,-31,-505,-118,-505,-505,-505,-505
662,-50,-505,-505,-505,-505,-505,-505
663,-124,-505,-505,-505,-505,-505,-505
664,-505,-250,-70,-505,-505,-505,-505
665,-109,-505,-334,-505,-505,-505,-505
666,-103,-501,-505,-505,-405,-505,-505
667,-65,-166,-357,-505,-505,-505,-505
668,-118,-505,-44,-505,-505,-505,-505
669,-54,-505,-182,-505,-505,-505,-505
670,-111,-478,-231,-505,-438,-505,-505
671,-107,-505,-371,-210,-505,-505,-505
672,-99,-505,-360,-505,-505,-505,-505
673,-50,-505,-505,-505,-505,-505,-505
674,-298,-505,-505,-505,-505,-505,-505
675,-497,-505,-70,-197,-505,-505,-505
676,-358,-505,-117,-505,-505,-505,-505
677,-109,-505,-505,-505,-505,-505,-505
678,-193,-505,-505,-505,-505,-505,-505
679,-105,-505,-299,-505,-505,-505,-505
680,-101,-505,-505,-505,-24,-505,-505
681,-61,-505,-447,-505,-505,-505,-505
682,-36,-37,-76,-505,-505,-505,-505
683,-139,-475,-505,-505,-505,-505,-505
684,-272,-505,-245,-505,-505,-505,-505
685,-390,-75,-505,-505,-505,-505,-505
686,-89,-505,-505,-505,-505,-505,-505
687,-44,-505,-505,-505,-505,-505,-505
688,-251,-505,-104,-505,-319,-505,-505
689,-71,-57,-505,-205,-174,-505,-505
690,-505,-505,-505,-505,-505,-505,-505
691,-198,-505,-505,-505,-505,-505,-505
692,-296,-505,-505,-505,-505,-505,-505
693,-96,-30,-505,-505,-505,-505,-505
694,-81,-400,-505,-505,-505,-505,-505
695,-83,-279,-505,-505,-505,-505,-505
696,-23,-101,-299,-505,-505,-505,-505
697,-155,-505,-505,-505,-505,-505,-505
698,-233,-505,-332,-505,-505,-505,-505
699,-55,-505,-505,-505,-505,-505,-505
700,-26,-505,-505,-505,-505,-505,-505
701,-30,-270,-505,-505,-505,-505,-505
702,-45,-505,-435,-505,-505,-505,-505
703,-114,-505,-370,-505,-505,-505,-505
704,-33,-505,-505,-505,-39,-505,-505
705,-29,-505,-505,-505,-505,-505,-505
706,-53,-505,-137,-505,-505,-505,-505
707,-25,-125,-452,-505,-505,-505,-505
708,-21,-505,-345,-505,-505,-505,-505
709,-26,-505,-505,-505,-505,-505,-505
710,-80,-505,-337,-505,-505,-505,-505
711,-21,-505,-505,-505,-505,-505,-505
712,-19,-225,-505,-505,-505,-505,-505
713,-47,-134,-347,-505,-505,-505,-505
714,-19,-74,-505,-505,-300,-505,-505
715,-100,-42,-505,-505,-505,-505,-505
716,-153,-505,-505,-505,-505,-505,-505
717,-115,-440,-505,-505,-60,-505,-505
718,-111,-505,-162,-505,-505,-505,-505
719,-60,-505,-497,-505,-505,-505,-505
720,-24,-505,-505,-505,-505,-505,-505
721,-81,-505,-287,-505,-505,-505,-505
722,-19,-505,-25,-505,-505,-505,-505
723,-32,-120,-224,-505,-505,-505,-505
724,-71,-505,-155,-505,-505,-505,-505
725,-53,-505,-27,-505,-505,-505,-505
726,-61,-505,-505,-505,-505,-505,-505
727,-36,-46,-505,-505,-505,-505,-505
728,-45,-505,-285,-505,-505,-505,-505
729,-21,-176,-161,-181,-505,-505,-505
730,-82,-79,-455,-505,-505,-505,-505
731,-26,-505,-56,-505,-461,-505,-505
732,-40,-65,-397,-505,-505,-505,-505
733,-68,-85,-388,-505,-112,-505,-505
734,-57,-505,-218,-505,-505,-505,-505
735,-93,-233,-505,-505,-505,-505,-505
736,-113,-225,-490,-505,-505,-505,-505
737,-156,-505,-243,-505,-172,-505,-505
738,-284,-330,-103,-505,-505,-505,-505
739,-59,-505,-505,-505,-505,-505,-505
740,-393,-97,-174,-505,-505,-505,-505
741,-45,-505,-116,-505,-505,-505,-505
742,-38,-282,-197,-505,-505,-505,-505
743,-378,-505,-30,-505,-505,-505,-505
744,-73,-505,-203,-505,-505,-505,-505
745,-23,-89,-220,-505,-505,-505,-505
746,-85,-256,-199,-505,-505,-505,-505
747,-52,-368,-157,-505,-505,-505,-505
748,-27,-338,-334,-505,-505,-505,-505
749,-310,-505,-52,-505,-505,-505,-505
750,-49,-505,-39,-505,-505,-505,-505
751,-30,-453,-398,-492,-505,-505,-505
752,-97,-64,-94,-505,-505,-505,-505
753,-257,-258,-505,-505,-505,-505,-505
754,-299,-505,-298,-505,-107,-505,-505
755,-42,-505,-304,-296,-216,-505,-505
756,-140,-505,-296,-505,-505,-505,-505
757,-105,-505,-45,-505,-505,-505,-505
758,-66,-485,-73,-505,-297,-505,-505
759,-80,-505,-65,-505,-268,-505,-505
760,-179,-505,-70,-505,-505,-505,-505
761,-505,-505,-235,-505,-505,-505,-505
762,-171,-505,-80,-505,-505,-505,-505
763,-52,-129,-505,-505,-505,-505,-505
764,-324,-329,-227,-505,-505,-505,-505
765,-505,-296,-307,-235,-505,-505,-505
766,-71,-79,-35,-505,-505,-505,-505
767,-61,-156,-505,-505,-505,-505,-393
768,-116,-505,-422,-505,-505,-505,-505
769,-505,-145,-218,-505,-505,-505,-505
770,-115,-51,-130,-505,-505,-505,-505
771,-295,-194,-182,-505,-505,-505,-505
772,-74,-379,-505,-505,-505,-505,-505
773,-81,-505,-207,-505,-505,-505,-505
774,-22,-505,-420,-505,-505,-505,-505
775,-20,-111,-75,-505,-505,-505,-505
776,-22,-310,-28,-505,-505,-505,-505
777,-20,-52,-458,-505,-286,-505,-505
778,-27,-505,-221,-505,-505,-505,-505
779,-50,-505,-27,-505,-430,-505,-505
780,-23,-307,-247,-505,-505,-505,-505
781,-32,-505,-36,-505,-505,-505,-505
782,-505,-505,-153,-505,-505,-505,-505
783,-273,-261,-24,-505,-402,-505,-505
784,-45,-505,-113,-505,-505,-505,-505
785,-454,-505,-109,-505,-505,-505,-505
786,-143,-277,-129,-505,-505,-505,-505
787,-22,-490,-36,-505,-505,-505,-505
788,-25,-148,-248,-505,-505,-505,-505
789,-163,-505,-310,-299,-505,-505,-505
790,-329,-505,-265,-505,-505,-505,-505
791,-27,-67,-63,-505,-505,-505,-505
792,-28,-165,-505,-505,-90,-505,-505
793,-210,-505,-34,-505,-505,-505,-381
794,-127,-505,-351,-505,-505,-505,-505
795,-210,-58,-185,-505,-505,-505,-505
796,-138,-505,-111,-231,-505,-505,-505
797,-354,-347,-53,-505,-505,-505,-505
798,-24,-85,-307,-505,-505,-505,-505
799,-81,-124,-65,-505,-276,-505,-505
800,-128,-115,-286,-505,-505,-505,-505
801,-333,-505,-32,-505,-505,-505,-505
802,-22,-505,-505,-505,-505,-505,-505
803,-93,-23,-303,-505,-505,-505,-505
804,-343,-187,-337,-505,-505,-505,-505
805,-365,-428,-201,-505,-505,-505,-61
806,-357,-505,-162,-505,-505,-505,-505
807,-56,-408,-505,-505,-505,-505,-505
808,-28,-268,-123,-505,-491,-505,-505
809,-26,-31,-372,-505,-505,-505,-505
810,-167,-505,-443,-505,-280,-505,-505
811,-72,-357,-106,-505,-505,-505,-505
812,-92,-505,-100,-505,-505,-505,-505
813,-26,-505,-128,-505,-504,-505,-505
814,-223,-505,-505,-505,-505,-505,-505
815,-35,-505,-505,-505,-505,-505,-505
816,-137,-275,-482,-505,-505,-505,-505
817,-47,-475,-160,-505,-505,-505,-505
818,-322,-52,-505,-505,-116,-505,-505
819,-166,-28,-505,-505,-505,-505,-505
820,-81,-161,-119,-505,-161,-505,-505
821,-107,-505,-84,-505,-505,-505,-505
822,-44,-505,-268,-505,-505,-505,-505
823,-369,-342,-363,-505,-505,-505,-505
824,-373,-505,-505,-505,-505,-505,-505
825,-168,-505,-342,-505,-505,-505,-505
826,-214,-505,-41,-505,-505,-505,-505
827,-67,-43,-505,-505,-339,-505,-505
828,-125,-101,-84,-505,-505,-505,-505
829,-127,-505,-111,-505,-505,-505,-505
830,-156,-505,-505,-505,-505,-505,-505
831,-118,-505,-33,-505,-108,-505,-505
832,-171,-505,-38,-505,-50,-505,-505
833,-20,-505,-144,-505,-505,-505,-505
834,-160,-505,-441,-505,-505,-505,-505
835,-182,-505,-121,-505,-505,-505,-505
836,-505,-351,-26,-505,-505,-505,-505
837,-113,-505,-307,-505,-505,-505,-505
838,-310,-171,-330,-505,-505,-505,-505
839,-194,-234,-231,-505,-505,-505,-505
840,-235,-245,-505,-505,-505,-505,-505
841,-20,-374,-505,-505,-24,-505,-505
842,-60,-94,-96,-505,-505,-505,-505
843,-174,-505,-381,-505,-505,-505,-505
844,-28,-305,-505,-505,-505,-505,-505
845,-24,-505,-58,-505,-505,-505,-505
846,-55,-505,-174,-505,-172,-505,-505
847,-26,-505,-219,-505,-21,-505,-505
848,-115,-217,-358,-505,-505,-505,-505
849,-76,-103,-268,-505,-505,-505,-505
850,-35,-271,-271,-505,-505,-505,-505
851,-49,-505,-305,-505,-505,-505,-505
852,-78,-65,-366,-505,-505,-505,-505
853,-28,-346,-27,-505,-505,-505,-505
854,-69,-505,-32,-505,-407,-505,-505
855,-28,-505,-73,-505,-505,-505,-505
856,-102,-141,-87,-505,-505,-505,-505
857,-313,-136,-157,-505,-505,-505,-505
858,-69,-21,-25,-505,-378,-505,-505
859,-206,-505,-69,-505,-505,-505,-505
860,-46,-505,-202,-505,-505,-505,-505
861,-140,-505,-136,-505,-505,-505,-505
862,-51,-459,-27,-505,-22,-505,-505
863,-62,-238,-439,-505,-505,-505,-505
864,-68,-505,-45,-505,-505,-505,-505
865,-55,-225,-340,-505,-505,-505,-505
866,-90,-207,-297,-505,-505,-505,-505
867,-125,-353,-363,-505,-505,-505,-505
868,-155,-397,-263,-505,-270,-505,-505
869,-383,-239,-48,-505,-339,-505,-505
870,-399,-505,-151,-505,-505,-505,-505
871,-83,-94,-137,-505,-192,-505,-505
872,-45,-110,-505,-505,-101,-505,-249
873,-115,-505,-105,-505,-505,-505,-505
874,-33,-161,-82,-505,-505,-505,-505
875,-143,-505,-117,-505,-505,-505,-505
876,-119,-505,-364,-505,-505,-505,-505
877,-54,-505,-505,-114,-505,-505,-505
878,-110,-434,-86,-505,-505,-505,-505
879,-94,-440,-274,-505,-505,-505,-505
880,-331,-505,-226,-505,-505,-505,-505
881,-44,-325,-505,-505,-505,-505,-505
882,-87,-259,-58,-505,-505,-505,-505
883,-57,-57,-505,-505,-505,-505,-505
884,-72,-505,-238,-505,-505,-505,-505
885,-82,-121,-137,-505,-491,-505,-505
886,-23,-32,-138,-505,-283,-505,-505
887,-167,-161,-267,-505,-505,-505,-505
888,-86,-242,-128,-505,-236,-505,-505
889,-270,-39,-112,-505,-505,-505,-505
890,-128,-83,-302,-505,-505,-505,-505
891,-47,-249,-192,-505,-505,-505,-505
892,-63,-190,-21,-505,-505,-505,-505
893,-26,-505,-166,-505,-505,-505,-505
894,-111,-54,-92,-505,-505,-505,-505
895,-37,-137,-192,-505,-505,-505,-505
896,-97,-505,-304,-505,-505,-505,-505
897,-25,-505,-133,-505,-149,-505,-505
898,-189,-505,-309,-505,-505,-505,-505
899,-36,-336,-27,-505,-505,-505,-505
900,-69,-446,-491,-505,-505,-505,-505
901,-74,-124,-102,-505,-505,-505,-505
902,-84,-245,-78,-505,-505,-505,-505
903,-98,-505,-137,-505,-505,-505,-505
904,-79,-204,-505,-505,-505,-505,-505
905,-125,-505,-127,-505,-505,-505,-505
906,-37,-505,-505,-505,-505,-505,-505
907,-125,-35,-429,-505,-505,-505,-505
908,-54,-505,-131,-505,-505,-505,-399
909,-112,-505,-383,-505,-505,-505,-505
910,-100,-187,-107,-505,-505,-505,-505
911,-85,-122,-114,-505,-505,-505,-505
912,-223,-398,-203,-505,-505,-505,-505
913,-67,-26,-25,-505,-505,-505,-505
914,-149,-88,-263,-505,-505,-505,-505
915,-44,-398,-214,-505,-505,-505,-505
916,-73,-78,-122,-505,-505,-505,-505
917,-65,-454,-152,-505,-505,-505,-505
918,-23,-115,-152,-505,-505,-505,-505
919,-63,-63,-146,-505,-505,-505,-505
920,-73,-505,-409,-505,-505,-505,-505
921,-24,-505,-277,-505,-505,-505,-505
922,-73,-86,-192,-505,-152,-505,-505
923,-133,-245,-188,-505,-505,-505,-505
924,-21,-158,-317,-505,-505,-505,-505
925,-54,-505,-19,-505,-505,-505,-505
926,-31,-387,-505,-505,-505,-505,-505
927,-31,-505,-110,-505,-112,-505,-505
928,-60,-505,-135,-505,-505,-505,-505
929,-53,-505,-25,-505,-505,-505,-505
930,-120,-505,-114,-505,-193,-505,-505
931,-128,-42,-260,-505,-505,-505,-505
932,-38,-67,-265,-505,-505,-505,-505
933,-84,-303,-43,-505,-361,-505,-505
934,-91,-221,-41,-505,-505,-505,-505
935,-71,-68,-66,-505,-128,-505,-505
936,-35,-317,-201,-505,-505,-505,-505
937,-34,-494,-317,-505,-505,-505,-505
938,-167,-354,-418,-505,-505,-505,-505
939,-54,-420,-60,-328,-505,-505,-505
940,-27,-470,-505,-505,-505,-505,-505
941,-29,-99,-146,-505,-505,-505,-505
942,-47,-205,-45,-505,-505,-505,-505
943,-60,-81,-76,-505,-505,-505,-505
944,-36,-102,-86,-505,-505,-505,-505
945,-56,-505,-16,-505,-505,-505,-505
946,-365,-505,-111,-505,-505,-505,-505
947,-82,-138,-310,-505,-505,-505,-505
948,-53,-505,-72,-505,-505,-505,-505
949,-87,-124,-307,-505,-505,-505,-505
950,-21,-505,-413,-505,-336,-505,-505
951,-61,-151,-78,-505,-505,-505,-505
952,-73,-168,-109,-505,-505,-505,-505
953,-66,-505,-30,-505,-505,-505,-505
954,-142,-505,-118,-505,-176,-505,-505
955,-120,-212,-26,-505,-505,-505,-505
956,-25,-505,-347,-505,-181,-505,-505
957,-115,-505,-505,-505,-489,-505,-505
958,-283,-455,-32,-505,-505,-505,-505
959,-82,-91,-505,-505,-505,-505,-505
960,-128,-40,-110,-505,-87,-505,-505
961,-37,-54,-75,-505,-505,-505,-505
962,-78,-193,-200,-505,-199,-505,-505
963,-25,-64,-124,-505,-486,-505,-505
964,-78,-82,-172,-505,-505,-505,-505
965,-25,-398,-109,-505,-379,-505,-505
966,-34,-278,-259,-505,-505,-505,-505
967,-58,-505,-114,-505,-293,-505,-505
968,-267,-505,-471,-505,-505,-505,-505
969,-28,-505,-505,-505,-505,-505,-505
970,-63,-451,-505,-505,-505,-505,-505
971,-101,-505,-178,-505,-400,-505,-505
972,-42,-20,-505,-505,-505,-505,-505
973,-69,-74,-48,-505,-505,-505,-505
974,-23,-257,-505,-505,-505,-505,-505
975,-43,-260,-145,-505,-505,-505,-505
976,-51,-505,-75,-505,-505,-505,-505
977,-108,-505,-61,-505,-505,-505,-505
978,-83,-285,-66,-505,-505,-505,-505
979,-25,-505,-41,-505,-255,-505,-505
980,-59,-505,-364,-505,-32,-505,-202
981,-52,-505,-71,-505,-505,-505,-505
982,-121,-505,-56,-505,-116,-505,-505
983,-36,-505,-58,-505,-272,-505,-505
984,-24,-174,-95,-505,-280,-505,-505
985,-77,-55,-223,-505,-505,-505,-505
986,-24,-27,-153,-505,-505,-505,-505
987,-123,-141,-95,-505,-505,-505,-505
988,-60,-76,-157,-505,-213,-505,-505
989,-54,-267,-28,-505,-505,-505,-102
990,-81,-395,-259,-505,-505,-505,-505
991,-22,-256,-96,-505,-505,-505,-505
992,-55,-36,-50,-505,-505,-505,-205
993,-20,-293,-38,-505,-29,-505,-505
994,-165,-21,-132,-505,-339,-505,-505
995,-23,-167,-505,-505,-505,-505,-505
996,-75,-486,-24,-505,-505,-505,-505
997,-24,-352,-63,-505,-505,-505,-505
998,-47,-362,-87,-505,-158,-505,-505
999,-44,-505,-113,-505,-414,-505,-505
1000,-38,-505,-18,-505,-505,-505,-505
1001,-24,-505,-65,-505,-505,-505,-505
1002,-128,-29,-58,-505,-346,-505,-505
1003,-26,-133,-27,-505,-505,-505,-505
1004,-42,-505,-56,-505,-505,-505,-505
1005,-27,-371,-157,-505,-192,-505,-505
1006,-26,-505,-30,-505,-390,-505,-505
1007,-29,-505,-22,-237,-378,-505,-505
1008,-64,-426,-23,-505,-505,-505,-505
1009,-98,-505,-117,-505,-505,-505,-505
1010,-140,-505,-505,-505,-505,-505,-505
1011,-140,-505,-344,-505,-505,-505,-505
1012,-56,-144,-24,-505,-326,-505,-505
1013,-23,-36,-118,-505,-505,-505,-505
1014,-72,-412,-505,-505,-505,-505,-505
1015,-57,-167,-200,-505,-505,-505,-505
1016,-27,-437,-200,-505,-505,-505,-505
1017,-24,-69,-490,-505,-505,-505,-505
1018,-75,-420,-140,-505,-505,-505,-505
1019,-53,-505,-58,-505,-505,-505,-505
1020,-28,-386,-321,-505,-505,-505,-505
1021,-42,-456,-280,-505,-505,-505,-505
1022,-61,-474,-262,-505,-505,-505,-505
1023,-42,-173,-34,-505,-220,-505,-505
1024,-56,-71,-89,-505,-505,-505,-505
1025,-215,-143,-239,-505,-200,-505,-505
1026,-49,-359,-255,-505,-505,-505,-505
1027,-161,-293,-204,-505,-505,-505,-505
1028,-166,-24,-226,-505,-505,-505,-505
1029,-26,-290,-505,-505,-505,-505,-505
1030,-113,-203,-261,-505,-302,-505,-505
1031,-94,-53,-423,-505,-505,-505,-505
1032,-50,-76,-146,-505,-505,-505,-505
1033,-27,-35,-112,-505,-505,-505,-505
1034,-20,-117,-50,-505,-505,-505,-505
1035,-35,-28,-83,-505,-505,-505,-505
1036,-30,-398,-86,-505,-290,-505,-505
1037,-134,-373,-505,-505,-505,-505,-505
1038,-57,-505,-68,-505,-505,-505,-505
1039,-44,-119,-22,-505,-505,-505,-505
1040,-22,-65,-163,-505,-127,-505,-505
1041,-71,-505,-500,-505,-505,-505,-505
1042,-92,-139,-69,-505,-505,-505,-505
1043,-115,-505,-20,-505,-505,-505,-505
1044,-29,-125,-145,-505,-505,-505,-505
1045,-55,-505,-60,-505,-505,-505,-505
1046,-21,-505,-251,-505,-505,-505,-505
1047,-90,-505,-222,-505,-505,-505,-505
1048,-49,-505,-187,-505,-505,-505,-505
1049,-81,-281,-63,-505,-505,-505,-505
1050,-24,-505,-108,-505,-505,-505,-505
1051,-144,-31,-337,-505,-505,-505,-384
1052,-104,-79,-221,-505,-505,-505,-505
1053,-23,-165,-53,-505,-505,-505,-505
1054,-69,-183,-41,-505,-175,-505,-505
1055,-50,-180,-21,-505,-505,-505,-505
1056,-53,-505,-21,-505,-505,-505,-505
1057,-141,-505,-50,-505,-505,-505,-505
1058,-89,-505,-21,-505,-505,-505,-505
1059,-71,-139,-220,-505,-505,-505,-505
1060,-49,-505,-143,-505,-94,-505,-505
1061,-24,-505,-260,-505,-54,-505,-369
1062,-216,-72,-114,-505,-505,-505,-505
1063,-77,-486,-225,-505,-505,-505,-505
1064,-145,-135,-78,-505,-129,-505,-505
1065,-94,-142,-55,-505,-505,-505,-505
1066,-34,-98,-505,-505,-505,-505,-505
1067,-219,-51,-467,-505,-505,-505,-505
1068,-43,-402,-195,-505,-505,-505,-505
1069,-56,-505,-185,-505,-505,-505,-505
1070,-212,-505,-62,-505,-505,-505,-505
1071,-45,-109,-186,-505,-505,-505,-505
1072,-25,-332,-89,-210,-505,-505,-505
1073,-59,-119,-219,-505,-505,-505,-505
1074,-26,-103,-25,-505,-52,-505,-505
1075,-26,-186,-317,-505,-505,-505,-505
1076,-20,-505,-301,-505,-505,-505,-505
1077,-26,-384,-505,-505,-505,-505,-174
1078,-21,-148,-505,-505,-101,-505,-505
1079,-38,-173,-227,-505,-169,-505,-505
1080,-49,-217,-93,-505,-505,-505,-505
1081,-170,-505,-68,-505,-505,-505,-505
1082,-20,-482,-505,-505,-505,-505,-505
1083,-45,-239,-237,-505,-303,-505,-505
1084,-46,-105,-83,-505,-505,-505,-505
1085,-40,-505,-78,-505,-505,-505,-505
1086,-24,-505,-505,-505,-505,-505,-505
1087,-32,-63,-201,-505,-505,-505,-505
1088,-46,-505,-122,-505,-505,-505,-505
1089,-41,-147,-285,-505,-505,-505,-505
1090,-48,-505,-221,-505,-505,-505,-505
1091,-42,-505,-124,-505,-183,-505,-505
1092,-100,-97,-266,-505,-505,-505,-505
1093,-79,-303,-164,-505,-505,-505,-505
1094,-38,-505,-19,-505,-505,-505,-505
1095,-27,-448,-105,-505,-505,-505,-505
1096,-84,-407,-130,-505,-505,-505,-505
1097,-34,-170,-111,-505,-505,-505,-505
1098,-50,-182,-127,-505,-505,-505,-505
1099,-31,-355,-89,-505,-505,-505,-505
1100,-146,-505,-376,-505,-170,-505,-505
1101,-30,-395,-26,-505,-505,-505,-505
1102,-26,-505,-155,-505,-40,-505,-505
1103,-76,-505,-33,-505,-505,-505,-505
1104,-114,-505,-111,-505,-505,-505,-505
1105,-48,-325,-53,-505,-505,-505,-505
1106,-173,-421,-28,-505,-505,-505,-85
1107,-35,-156,-44,-505,-505,-505,-505
1108,-166,-144,-58,-505,-505,-505,-505
1109,-33,-163,-51,-505,-505,-505,-505
1110,-75,-151,-258,-505,-416,-505,-505
1111,-88,-488,-78,-505,-505,-505,-505
1112,-105,-196,-34,-505,-505,-505,-505
1113,-83,-39,-41,-505,-505,-505,-505
1114,-135,-505,-21,-505,-505,-505,-505
1115,-23,-505,-305,-505,-505,-505,-505
1116,-76,-460,-102,-505,-214,-505,-505
1117,-20,-505,-54,-505,-505,-505,-505
1118,-33,-140,-35,-505,-505,-505,-505
1119,-37,-84,-77,-505,-505,-505,-505
1120,-21,-52,-240,-505,-221,-505,-505
1121,-67,-53,-86,-505,-505,-505,-505
1122,-19,-400,-248,-505,-505,-505,-505
1123,-45,-323,-56,-505,-505,-505,-505
1124,-28,-38,-46,-505,-505,-505,-505
1125,-34,-108,-57,-505,-177,-505,-505
1126,-26,-56,-113,-505,-215,-505,-505
1127,-37,-56,-353,-505,-505,-505,-505
1128,-127,-47,-159,-505,-505,-505,-505
1129,-22,-121,-55,-505,-229,-505,-505
1130,-24,-20,-185,-505,-505,-505,-505
1131,-58,-91,-46,-505,-505,-505,-505
1132,-89,-60,-159,-505,-389,-505,-505
1133,-37,-227,-377,-494,-505,-505,-505
1134,-35,-328,-108,-505,-505,-505,-505
1135,-58,-505,-23,-505,-505,-505,-505
1136,-19,-120,-505,-505,-505,-505,-505
1137,-30,-344,-385,-505,-88,-505,-505
1138,-63,-293,-160,-505,-505,-505,-505
1139,-25,-505,-32,-505,-505,-505,-505
1140,-34,-317,-159,-505,-505,-505,-505
1141,-60,-110,-334,-505,-505,-505,-505
1142,-81,-505,-46,-505,-505,-505,-422
1143,-34,-505,-107,-505,-505,-505,-505
1144,-22,-274,-88,-505,-411,-505,-346
1145,-18,-505,-446,-505,-233,-505,-505
1146,-63,-334,-33,-505,-298,-505,-505
1147,-18,-505,-26,-505,-505,-505,-505
1148,-23,-505,-92,-505,-184,-505,-505
1149,-90,-130,-505,-505,-505,-505,-505
1150,-74,-410,-47,-505,-505,-505,-505
1151,-89,-63,-176,-505,-49,-505,-505
1152,-29,-369,-20,-505,-59,-505,-505
1153,-45,-36,-193,-505,-505,-505,-505
1154,-68,-190,-291,-505,-505,-505,-505
1155,-55,-49,-52,-505,-505,-505,-505
1156,-21,-179,-505,-505,-505,-505,-505
1157,-34,-101,-473,-505,-291,-505,-505
1158,-132,-229,-73,-505,-505,-505,-451
1159,-163,-323,-59,-505,-112,-505,-505
1160,-182,-424,-295,-505,-505,-505,-505
1161,-236,-89,-294,-505,-470,-505,-505
1162,-87,-51,-247,-505,-505,-505,-505
1163,-21,-505,-399,-505,-184,-505,-505
1164,-34,-130,-40,-505,-52,-505,-505
1165,-71,-505,-57,-505,-78,-505,-505
1166,-121,-325,-112,-505,-399,-505,-505
1167,-37,-425,-38,-505,-505,-505,-505
1168,-33,-57,-139,-505,-320,-505,-129
1169,-21,-505,-33,-505,-51,-505,-505
1170,-19,-281,-235,-505,-86,-505,-505
